CNPJ_Companhia,Nome_Companhia,Codigo_CVM,Data_Referencia,Categoria,Tipo,Especie,Assunto,Data_Entrega,Tipo_Apresentacao,Protocolo_Entrega,Versao,Link_Download
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-08-08,Fato Relevante,,,Alteração na estrutura de governança e participação societária,2024-08-08,AP - Apresentação,023175IPE080820240104551213-92,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269287&numSequencia=794013&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-09-02,Fato Relevante,,,ELEIÇÃO DIRETOR FINANCEIRO E DE RELAÇÕES COM INVESTIDORES,2024-09-02,AP - Apresentação,023175IPE020920240104553712-87,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1277912&numSequencia=802638&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-09-04,Fato Relevante,,,Iguá apresenta proposta vencedora do Leilão de Saneamento de Sergipe,2024-09-04,AP - Apresentação,023175IPE040920240104553911-48,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1278721&numSequencia=803447&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-09-06,Fato Relevante,,,Iguá anuncia oferta vencedora do Leilão da concessão de Saneamento de Sergipe,2024-09-06,AP - Apresentação,023175IPE060920240104554111-95,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279765&numSequencia=804491&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-09-10,Fato Relevante,,,CPPIB anuncia compromisso de aporte de capital na Iguá,2024-09-10,AP - Apresentação,023175IPE100920240104554511-43,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280927&numSequencia=805653&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-09-20,Fato Relevante,,,Iguá anuncia oferta vencedora do lote 3 do Leilão da PPP de esgoto Sanepar,2024-09-20,RE - Reapresentação Espontânea,023175IPE200920240204555512-08,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1284176&numSequencia=808902&numVersao=2
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-10-29,Fato Relevante,,,Conclusão da alienação de participação societária em oito SPEs,2024-10-29,AP - Apresentação,023175IPE291020240104559412-85,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1295881&numSequencia=820607&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-11-21,Fato Relevante,,,Aumento de Capital,2024-11-21,AP - Apresentação,023175IPE211120240104561711-12,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1306614&numSequencia=831340&numVersao=1
08.159.965/0001-33,IGUA SANEAMENTO S.A.,23175,2024-12-11,Fato Relevante,,,Conclusão da 2ª Emissão de Debêntures da Subsidiária Iguá Sergipe S.A.,2024-12-11,AP - Apresentação,023175IPE111220240104563713-42,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1314726&numSequencia=839452&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-03-19,Fato Relevante,,,Dados Operacionais,2024-03-19,AP - Apresentação,026026IPE190320240104537013-09,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1209562&numSequencia=734288&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-05-08,Fato Relevante,,,Dados Operacionais 1T24,2024-05-08,AP - Apresentação,026026IPE080520240104542013-06,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1234994&numSequencia=759720&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-05-24,Fato Relevante,,,Solicitação de esclarecimentos sobre oscilação atípica,2024-05-24,AP - Apresentação,026026IPE240520240104543612-60,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1242618&numSequencia=767344&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-05-29,Fato Relevante,,,Resposta ao Ofício 134/2024,2024-05-29,AP - Apresentação,026026IPE290520240104544105-35,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1243555&numSequencia=768281&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-06-28,Fato Relevante,,,6ª Emissão de Debêntures,2024-06-28,AP - Apresentação,026026IPE280620240104547111-97,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1254957&numSequencia=779683&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-07-03,Fato Relevante,,,7ª Emissão de Debêntures,2024-07-03,AP - Apresentação,026026IPE030720240104547611-35,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1256585&numSequencia=781311&numVersao=1
08.170.849/0001-15,DESKTOP S.A,26026,2024-09-04,Fato Relevante,,,Distrato Acordo de Acionistas,2024-09-04,AP - Apresentação,026026IPE040920240104553912-63,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1278769&numSequencia=803495&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-01-24,Fato Relevante,,,Alteração Diretor Operacional,2024-01-24,AP - Apresentação,026590IPE240120240104531512-13,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1185862&numSequencia=710588&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-01-24,Fato Relevante,,,Mudança do Diretor Presidente,2024-01-24,RE - Reapresentação Espontânea,026590IPE240120240204531512-13,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1185903&numSequencia=710629&numVersao=2
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-03-18,Fato Relevante,,,DFs 2023,2024-03-18,AP - Apresentação,026590IPE180320240104536912-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1208845&numSequencia=733571&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-06-30,Fato Relevante,,,Divulgação das demonstrações financeiras intermediarias do período findo em 30/06/2024,2024-08-06,AP - Apresentação,026590IPE300620240104551013-36,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1267687&numSequencia=792413&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-09-08,Fato Relevante,,,Emissão da 2ª Debenture Simples,2024-09-08,AP - Apresentação,026590IPE080920240104554313-94,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279889&numSequencia=804615&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-09-08,Fato Relevante,,,Prévia de Produção,2024-09-08,AP - Apresentação,026590IPE080920240104554314-19,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279892&numSequencia=804618&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-09-25,Fato Relevante,,,Alterações nos termos e condições da 2ª Emissão de Debêntures Simples,2024-09-25,AP - Apresentação,026590IPE250920240104556013-34,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1285300&numSequencia=810026&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-10-21,Fato Relevante,,,Conclusão Debênture,2024-10-21,AP - Apresentação,026590IPE211020240104558605-92,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1293037&numSequencia=817763&numVersao=1
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2024-11-05,Fato Relevante,,,ITR 3T24,2024-11-05,AP - Apresentação,026590IPE051120240104560114-23,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1298761&numSequencia=823487&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-02-07,Fato Relevante,,,Programa de Recompra de Ações,2024-02-07,AP - Apresentação,020605IPE070220240104532913-10,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1190973&numSequencia=715699&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-04-01,Fato Relevante,,,Carta de Intenção - venda de participações minoritárias de shoppings,2024-04-01,AP - Apresentação,020605IPE010420240104538312-13,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1216412&numSequencia=741138&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-04-12,Fato Relevante,,,Complexo Boa Vista - Ação Civil Pública,2024-04-12,AP - Apresentação,020605IPE120420240104539405-95,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1221273&numSequencia=745999&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-05-13,Fato Relevante,,,Transação de venda de participações minoritárias em shoppings,2024-05-13,AP - Apresentação,020605IPE130520240104542511-63,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1237464&numSequencia=762190&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-05-17,Fato Relevante,,,Atualização sobre embargo Complexo Boa Vista,2024-05-17,AP - Apresentação,020605IPE170520240104542913-88,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1240135&numSequencia=764861&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-06-28,Fato Relevante,,,Venda de Participação minoritária do Shopping Bela Vista.,2024-06-28,AP - Apresentação,020605IPE280620240104547110-74,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1254773&numSequencia=779499&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-07-04,Fato Relevante,,,"Conclusão da venda de participação minoritária do Catarina Fashion Outlet, Shopping Ponta Nega e Shopping Bela Vista",2024-07-04,AP - Apresentação,020605IPE040720240104547711-49,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1256886&numSequencia=781612&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-07-31,Fato Relevante,,,Liquidação da 14ª Emissão de Debentures,2024-07-31,AP - Apresentação,020605IPE310720240104550411-26,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1264908&numSequencia=789634&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-09-08,Fato Relevante,,,15ª Emissão de Debêntures,2024-11-08,AP - Apresentação,020605IPE080920240104560411-20,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301283&numSequencia=826009&numVersao=1
08.294.224/0001-65,JHSF PARTICIPAÇÕES SA,20605,2024-11-13,Fato Relevante,,,Conclusão venda projeto Shops Faria Lima,2024-11-13,AP - Apresentação,020605IPE131120240104560911-16,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1303565&numSequencia=828291&numVersao=1
08.312.229/0001-73,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,20770,2024-08-12,Fato Relevante,,,"Celebração, Alteração ou Rescisão de Acordo de Acionistas",2024-08-12,AP - Apresentação,020770IPE120820240104551613-04,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1270740&numSequencia=795466&numVersao=1
08.322.396/0001-03,CERRADINHO BIOENERGIA S.A.,26522,2024-04-25,Fato Relevante,,,Aprovação de Anuência Prévia,2024-04-25,AP - Apresentação,026522IPE250420240104540710-88,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1226136&numSequencia=750862&numVersao=1
08.322.396/0001-03,CERRADINHO BIOENERGIA S.A.,26522,2024-05-24,Fato Relevante,,,Mudança na Diretoria - CEO,2024-05-24,AP - Apresentação,026522IPE240520240104543610-92,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1242507&numSequencia=767233&numVersao=1
08.322.396/0001-03,CERRADINHO BIOENERGIA S.A.,26522,2024-06-12,Fato Relevante,,,Projeção SF 24/25,2024-06-12,AP - Apresentação,026522IPE120620240104545511-73,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1249445&numSequencia=774171&numVersao=1
08.322.396/0001-03,CERRADINHO BIOENERGIA S.A.,26522,2024-11-18,Fato Relevante,,,Descontinuidade Projeções,2024-11-18,AP - Apresentação,026522IPE181120240104561412-21,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1305640&numSequencia=830366&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-03-13,Fato Relevante,,,Aprovação do Conselho para Lançamento de Oferta Pública de Aquisições de Ações da Neoenergia Cosern,2024-03-13,AP - Apresentação,018139IPE130320240104536411-55,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1207075&numSequencia=731801&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-03-28,Fato Relevante,,,Pedido de Convocação de Assembleia Especial - Laudo de Avaliação,2024-03-28,AP - Apresentação,018139IPE280320240104537911-44,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1214785&numSequencia=739511&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-04-04,Fato Relevante,,,Convocação de Assembleia Especial - Laudo de Avaliação,2024-04-04,AP - Apresentação,018139IPE040420240104538611-38,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1218246&numSequencia=742972&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-04-29,Fato Relevante,,,,2024-04-29,AP - Apresentação,018139IPE290420240104541111-53,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1228458&numSequencia=753184&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-05-28,Fato Relevante,,,Novo Laudo de Avaliação - Neoenergia Cosern,2024-05-28,AP - Apresentação,018139IPE280520240104544012-62,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1243388&numSequencia=768114&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-05-31,Fato Relevante,,,Prosseguimento da OPA da Neoenergia Cosern,2024-05-31,AP - Apresentação,018139IPE310520240104544304-75,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1244526&numSequencia=769252&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-07-15,Fato Relevante,,,Deferimento Oferta Pública de Aquisição de ações Neoenergia COSERN,2024-07-15,AP - Apresentação,018139IPE150720240104548811-47,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1259887&numSequencia=784613&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-07-19,Fato Relevante,,,Edital da OPA de Conversão de Registro da Neoenergia Cosern,2024-07-19,AP - Apresentação,018139IPE190720240104549210-91,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1261254&numSequencia=785980&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-08-19,Fato Relevante,,,Ajuste de preço da ação da OPA por Proventos,2024-08-19,AP - Apresentação,018139IPE190820240104552311-16,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1273635&numSequencia=798361&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-08-21,Fato Relevante,,,Resultado do Leilão da Oferta Pública,2024-08-21,AP - Apresentação,018139IPE210820240104552511-53,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1274490&numSequencia=799216&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-08-29,Fato Relevante,,,"Aprovação do pedido de Conversão de Registro, nos termos do Ofício nº 228/2024/CVM/SEP/GEA-1",2024-08-29,AP - Apresentação,018139IPE290820240104553310-93,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1276914&numSequencia=801640&numVersao=1
08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,18139,2024-09-16,Fato Relevante,,,Resgate das Ações em Circulação,2024-09-16,AP - Apresentação,018139IPE160920240104555111-26,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1282594&numSequencia=807320&numVersao=1
08.343.492/0001-20,MRV ENGENHARIA E PARTICIPAÇÕES S/A,20915,2024-03-19,Fato Relevante,,,Divulgação de projeções,2024-03-19,AP - Apresentação,020915IPE190320240104537012-26,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1209464&numSequencia=734190&numVersao=1
08.343.492/0001-20,MRV ENGENHARIA E PARTICIPAÇÕES S/A,20915,2024-07-11,Fato Relevante,,,Aquisição de Ações de Emissão da Própria Companhia,2024-07-11,AP - Apresentação,020915IPE110720240104548405-25,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258903&numSequencia=783629&numVersao=1
08.343.492/0001-20,MRV ENGENHARIA E PARTICIPAÇÕES S/A,20915,2024-12-05,Fato Relevante,,,Nova estratégia - Resia,2024-12-05,AP - Apresentação,020915IPE051220240104563111-65,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1311846&numSequencia=836572&numVersao=1
08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,21490,2024-03-28,Fato Relevante,,,Vitória do lote 15 do leilão ANEEL 01/2024,2024-03-28,AP - Apresentação,021490IPE280320240104537911-12,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1214636&numSequencia=739362&numVersao=1
08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,21490,2024-04-19,Fato Relevante,,,Bonificação de Ações,2024-04-19,AP - Apresentação,021490IPE190420240104540110-50,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1223805&numSequencia=748531&numVersao=1
08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,21490,2024-06-03,Fato Relevante,,,Vitória de Leilão para 2 Novos Projetos no Chile,2024-06-03,AP - Apresentação,021490IPE030620240104544605-74,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1245074&numSequencia=769800&numVersao=1
08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,21490,2024-06-11,Fato Relevante,,,Vitória de Leilão para 2 Novos Projetos no Peru,2024-06-11,AP - Apresentação,021490IPE110620240104545410-88,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1249042&numSequencia=773768&numVersao=1
