Data,Selic_std,Selic_mediana,IPCA_std,IPCA_mediana
2026-05-14,0.72738125,12.390625,0.105598,0.31842400000000004
2026-05-15,0.686190625,12.421875,0.109792,0.32093200000000005
2026-05-18,0.674821875,12.41796875,0.110438,0.320298
2026-05-19,0.69265625,12.421875,0.113394,0.32173999999999997
2026-05-20,0.715196875,12.40234375,0.114186,0.32411999999999996
2026-05-21,0.742846875,12.40625,0.11431,0.32442
2026-05-22,0.768478125,12.4375,0.10902799999999999,0.33011
2026-05-25,0.762425,12.41796875,0.10984400000000001,0.33026200000000006
2026-05-26,0.7576875,12.4140625,0.107958,0.33013800000000004
2026-05-27,0.7565875,12.4140625,0.10750799999999999,0.33124200000000004
2026-05-28,0.744671875,12.4140625,0.10763,0.331544
2026-05-29,0.68378125,12.37890625,0.109198,0.33061
2026-06-01,0.662471875,12.4140625,0.109272,0.330038
2026-06-02,0.665884375,12.41015625,0.109314,0.33035400000000004
2026-06-03,0.659734375,12.46484375,0.109736,0.330814
2026-06-05,0.702259375,12.65234375,0.10914199999999999,0.333004
2026-06-08,0.71650625,12.765625,0.10719200000000001,0.33642000000000005
2026-06-09,0.716665625,12.796875,0.105898,0.33698999999999996
2026-06-10,0.723975,12.83203125,0.106578,0.337834
2026-06-11,0.711034375,12.87109375,0.106414,0.33828
2026-06-12,0.731315625,12.986328125,0.10554000000000001,0.330982
2026-06-15,0.7185125,12.9921875,0.10584199999999999,0.33142200000000005
2026-06-16,0.727378125,12.99140625,0.106082,0.33102600000000004
2026-06-17,0.72621875,12.99140625,0.10595,0.330624
2026-06-18,0.756496875,12.75703125,0.105792,0.33071199999999995
2026-06-19,0.75571875,12.83203125,0.099014,0.331356
2026-06-22,0.744246875,12.86328125,0.098524,0.331492
2026-06-23,0.7542,12.9140625,0.098424,0.330918
2026-06-24,0.75875,12.921875,0.09875600000000001,0.331148
2026-06-25,0.746328125,12.9296875,0.09867200000000001,0.33083599999999996
2026-06-26,0.67335,12.90625,0.09546400000000001,0.332314
2026-06-29,0.6718625,12.921875,0.09591200000000001,0.33207000000000003
2026-06-30,0.666640625,12.9140625,0.0964,0.33204
2026-07-01,0.642084375,12.89453125,0.095806,0.33173600000000003
2026-07-02,0.651565625,12.87890625,0.096264,0.329728
2026-07-03,0.671609375,12.84765625,0.098704,0.32870399999999994
2026-07-06,0.708096875,12.84375,0.099934,0.32838999999999996
2026-07-07,0.7297625,12.859375,0.099658,0.329774
2026-07-08,0.738284375,12.83203125,0.1005,0.329102
2026-07-09,0.74915625,12.85546875,0.10223399999999999,0.33063200000000004
2026-07-10,0.6855,12.84765625,0.10595399999999999,0.32478999999999997
2026-07-13,0.64038125,12.84375,0.10265600000000001,0.32452
2026-07-14,0.61846875,12.83984375,0.10226,0.324942
2026-07-15,0.62005625,12.84765625,0.10232799999999999,0.32541800000000004
2026-07-16,0.619128125,12.84765625,0.10287,0.325374
2026-07-17,0.61863125,12.87890625,0.097366,0.324784
2026-07-20,0.6317,12.8359375,0.09933600000000001,0.321984
2026-07-21,0.6218843749999999,12.8359375,0.101518,0.320988
2026-07-22,0.60638125,12.8359375,0.100802,0.322096
2026-07-23,0.59805625,12.87890625,0.100162,0.324288
2026-07-24,0.626146875,12.87109375,0.10137399999999999,0.32645
2026-07-27,0.634365625,12.87890625,0.10132,0.327948
2026-07-28,0.633078125,12.86328125,0.10054,0.326486
2026-07-29,0.638965625,12.890625,0.101218,0.32705199999999995
2026-07-30,0.6341625,12.8671875,0.102752,0.325914
2026-07-31,0.6093125,12.859375,0.10095599999999999,0.32311
